,name,product,kind,date,month,represent,region
773, 세종메디칼,의료용 기기 제조업,복강경수술용 투관침 등,2018-05-29,12월,김병성,경기도
774, 제노레이,의료용 기기 제조업,의료용 방사선 진단기기,2018-05-28,12월,박병욱,경기도
775, 제이시스메디칼,의료용 기기 제조업,미용의료기기,2018-05-08,12월,이재한,서울특별시
776, 에스제이켐,기초 화학물질 제조업,"수처리응집제, 폴리프로필렌",2018-04-27,12월,배동수,전북특별자치도
777, JTC,종합 소매업,"식품류, 생활용품류, 화장품류 (사후면세업)",2018-04-06,02월,구철모,일본
778, 네오셈,특수 목적용 기계 제조업,반도체 검사장비 ,2018-04-04,12월,염동현,경기도
779, 케어랩스,광고업,"헬스케어 미디어플랫폼, 헬스케어 디지털마케팅, 헬스케어 솔루션",2018-03-28,12월,신종현,서울특별시
780, 애경산업,기타 화학제품 제조업,"Age 20's,루나,  트리오, 2080치약, 순샘, 제트 등",2018-03-22,12월,채동석..,서울특별시
781, 린드먼아시아,신탁업 및 집합투자업,"투자조합, PEF 결성 및 투자",2018-03-14,12월,김진하,서울특별시
782, 오스테오닉,의료용 기기 제조업,골접합 및 재건용 금속소재 및 생체복합재료 기반 임플란트,2018-02-22,12월,이동원,서울특별시
783, 엔지켐생명과학,기초 의약물질 제조업,"EC-18(신약), 원료의약품",2018-02-21,12월,손기영,충청북도
784, 동구바이오제약,의약품 제조업,"피부, 비뇨기과 완제의약품",2018-02-13,12월,조용준,서울특별시
785, 아시아종묘,작물 재배업,종자,2018-02-12,09월,류경오,서울특별시
786, 알리코제약,의료용품 및 기타 의약 관련제품 제조업,완제 의약품,2018-02-12,12월,이항구,서울특별시
787, 셀트리온,기초 의약물질 제조업,"램시마, 트룩시마, 허쥬마",2018-02-09,12월,기우성..,인천광역시
788, 카페24,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","쇼핑몰솔루션, 광고솔루션, 호스팅솔루션",2018-02-08,12월,이재석,서울특별시
789, 링크제니시스,소프트웨어 개발 및 공급업,"반도체, 디스플레이, 자동화 S/W 및 시스템 테스트 자동화 솔루션 개발(XCOMPRO, XGEM, MAT)",2018-02-05,12월,정성우,경기도
790, 배럴,봉제의복 제조업,래쉬가드 및 워터스포츠 등,2018-02-01,12월,박영준,서울특별시
791, SG,기타 비금속 광물제품 제조업,"아스콘, 레미콘",2018-01-26,12월,박창호,인천광역시
792, 씨앤지하이테크,특수 목적용 기계 제조업,"약액혼합공급장치, 화학약품재생장치",2018-01-25,12월,홍사문..,경기도
793, 쿠쿠홈시스,개인 및 가정용품 임대업,"정수기, 공기청정기 등",2018-01-11,12월,구본학,경기도
794, SK케미칼,합성고무 및 플라스틱 물질 제조업,"PETG 수지, PET 수지, 바이오디젤, 백신",2018-01-05,12월,"김철,..",경기도
795, 시스웍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","클린룸 제어시스템, BLDC모터, 공조장치 제어기 등",2017-12-26,12월,이종원,대전광역시
796, 디바이스이엔지,특수 목적용 기계 제조업,OLED용 FM MASK 세정장비,2017-12-20,12월,최봉진..,충청남도
797, 씨알푸드,"곡물가공품, 전분 및 전분제품 제조업","시리얼, 시리얼바",2017-12-14,12월,이상범,충청북도
798, 레이크머티리얼즈,기타 화학제품 제조업,"LED, 반도체 소재 및 석유화학촉매",2017-12-12,12월,김진동,세종특별자치시
799, BGF리테일,종합 소매업,체인화 편의점,2017-12-08,12월,민승배,서울특별시
800, 동양피스톤,자동차용 엔진 및 자동차 제조업,자동차엔진용 피스톤,2017-12-08,12월,홍순겸,경기도
801, 진에어,항공 여객 운송업,"여객, 화물 등 항공운송",2017-12-08,12월,박병률,서울특별시
802, 씨티케이,기타 화학제품 제조업,완제 화장품 (색조 및 기초),2017-12-07,12월,정인용,서울특별시
803, 메카로,반도체 제조업,반도체용 전구체 및 히터블록,2017-12-06,12월,이재정..,경기도
804, 에스트래픽,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","교통관련 솔루션 개발, 시스템통합 S/W 개발",2017-12-05,12월,문찬종,경기도
805, 케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",2017-12-05,12월,양호근..,경기도
806, 체리부로,"도축, 육류 가공 및 저장 처리업","육계, 사료",2017-12-04,12월,김강흥,충청북도
807, 대원,건물 건설업,아파트 시행 및 시공,2017-12-01,12월,전응식..,충청북도
808, 비즈니스온,소프트웨어 개발 및 공급업,전자세금계산서 발행서비스(스마트빌),2017-11-30,12월,라민상..,서울특별시
809, 동아타이어,고무제품 제조업,타이어 및 튜브,2017-11-29,12월,김상헌..,경상남도
810, 삼양패키징,플라스틱제품 제조업,PET 용기 및 아셉틱 OEM,2017-11-29,12월,김재홍,서울특별시
811, 스튜디오드래곤,"영화, 비디오물, 방송프로그램 제작 및 배급업","드라마 제작, 판매",2017-11-24,12월,Jey..,서울특별시
812, 코오롱티슈진,기초 의약물질 제조업,골관절염 치료제,2017-11-06,12월,노문종,미국
813, EMB,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광ESS,휴대폰 액세서리",2017-10-31,12월,홍지태,경기도
814, 테이팩스,플라스틱제품 제조업,"OCA, 2차전지용 테이프, 산업용 랩 등",2017-10-31,12월,김상구,경기도
815, 롯데웰푸드,기타 식품 제조업,"껌,캔디,초코,비스켓,빙과",2017-10-30,12월,신동빈..,서울특별시
816, 탑선,기타 전기장비 제조업,태양광 모듈,2017-10-27,12월,윤정택,전라남도
817, 영화테크,자동차 신품 부품 제조업,자동차 정션박스 등,2017-10-26,12월,엄준형,충청남도
818, 폴라리스세원,자동차 신품 부품 제조업,자동차 공조장치 부품,2017-10-20,12월,김영관,경기도
819, 상신전자,전자부품 제조업,"노이즈필터(48.81%), 코일(19.33%), 리액터(10.75%)",2017-10-16,12월,김승천,경상남도
820, 야스,특수 목적용 기계 제조업,"OLED 증착기, OLED 증착원",2017-09-29,12월,강경인,경기도
821, 인산가,기타 식품 제조업,죽염 및 죽염응용식품,2017-09-29,12월,김윤세,경상남도
822, 휴엠앤씨,그외 기타 제품 제조업,"유리용기, 화장용 스펀지, 퍼프",2017-09-28,12월,김준철,인천광역시
823, 신흥에스이씨,일차전지 및 이차전지 제조업,"2차전지용 안전 부품(Cap Assembly, CID)",2017-09-27,12월,황만용,경기도
824, 유티아이,전자부품 제조업,카메라 윈도우,2017-09-27,12월,박덕영,충청남도
825, 선익시스템,특수 목적용 기계 제조업,OLED 증착장비,2017-09-20,12월,박재규..,경기도
826, 엠플러스,특수 목적용 기계 제조업,이차전지 자동화 조립설비,2017-09-20,12월,김종성,충청북도
827, 앱클론,의료용품 및 기타 의약 관련제품 제조업,항체의약품,2017-09-18,12월,이종서,서울특별시
828, 어스앤에어로스페이스,"항공기,우주선 및 부품 제조업",도어시스템,2017-09-15,12월,조동우,경상남도
829, 펄어비스,소프트웨어 개발 및 공급업,온라인게임 개발 서비스(검은사막),2017-09-14,12월,허진영,경기도
830, 케이피에스,특수 목적용 기계 제조업,OLED  마스크 인장기,2017-09-06,12월,김하용,경기도
831, SK시그넷,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전기차 충전기,2017-08-30,12월,신정호,전라남도
832, 덕우전자,전자부품 제조업,카메라 모듈 부품,2017-08-28,12월,이준용,경상북도
833, 지오릿에너지,"건축기술, 엔지니어링 및 관련 기술 서비스업",지열냉난방시스템,2017-08-22,12월,유재훈..,경기도
834, 케일럼,"구조용 금속제품, 탱크 및 증기발생기 제조업","지열발전설비, 항공기MRO, 항공부품제조",2017-08-22,12월,최연지,부산광역시
835, 알에스오토메이션,전자부품 제조업,"모션제어기, 드라이브, 에너지제어장치",2017-08-11,12월,강덕현,경기도
836, 컬러레이,기타 금융업,화장품용 진주광택안료,2017-08-10,12월,줘중비..,홍콩
837, 와이즈버즈,광고업,광고대행,2017-08-07,12월,김종원,경기도
838, 모트렉스,자동차 신품 부품 제조업,차량용 인포테인먼트,2017-08-04,12월,이형환,경기도
839, 데이타솔루션,기계장비 및 관련 물품 도매업,"EMC스토리지, SPSS, SI",2017-08-03,12월,배복태..,서울특별시
840, 지니언스,소프트웨어 개발 및 공급업,"네트워크 접근 제어 솔루션(NAC), 단말기반 지능형 위협 탐지 대응 솔루션(EDR)",2017-08-02,12월,이동범,경기도
841, 디앤씨미디어,"서적, 잡지 및 기타 인쇄물 출판업",웹소설 콘텐츠,2017-08-01,12월,최원영,서울특별시
842, 루켄테크놀러지스,기타 전기장비 제조업,Vertical Probe Card. Test Socket. Probe Station & Unit.,2017-07-25,12월,안윤태,경기도
843, 힘스,특수 목적용 기계 제조업,"OLED Mask 인장기, OLED Mask 검사기 등",2017-07-20,12월,김주환,인천광역시
844, 제일약품,의약품 제조업,의약품,2017-07-17,12월,성석제,서울특별시
845, 브이원텍,특수 목적용 기계 제조업,"LCD/OLED 압흔검사기, 2차전지 검사장비",2017-07-13,12월,김선중,경기도
846, 아우딘퓨쳐스,기타 화학제품 제조업,"기초화장품, 마스크팩 등",2017-07-12,12월,최영욱..,서울특별시
847, 이녹스첨단소재,전자부품 제조업,"FPCB소재, 반도체 및 디스플레이 소재",2017-07-10,12월,장경호..,충청남도
848, 카카오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷 서비스(인터넷 광고),2017-07-10,12월,정신아,제주특별자치도
849, 오리온,기타 식품 제조업,스낵 등 과자류,2017-07-07,12월,이승준,서울특별시
850, 하림지주,기타 금융업,지주사업,2017-06-30,12월,김홍국,전북특별자치도
851, 덴티스,의료용 기기 제조업,임플란트외,2017-06-26,12월,심기봉,대구광역시
852, 메디안디노스틱,의료용품 및 기타 의약 관련제품 제조업,동물질병 체외진단키트 및 진단용 시약,2017-06-26,12월,오진식,강원특별자치도
